,Date,Daily Return
167,2016-08-31,0.0004980414701426704
168,2016-09-01,0.005164609932597039
169,2016-09-02,2.9384478100416247e-05
170,2016-09-06,0.0008308630310676476
171,2016-09-07,-0.00155272781947125
172,2016-09-08,-0.003046493622846886
173,2016-09-09,-0.0007575409388304705
174,2016-09-12,0.0007456783101167099
175,2016-09-13,0.0028956153060772528
176,2016-09-14,0.0006890833318444623
177,2016-09-15,0.003596720988963804
178,2016-09-16,0.0006844239884193208
179,2016-09-19,-0.0031555998465739275
180,2016-09-20,-0.0024179955142741927
181,2016-09-21,0.002390684564634523
182,2016-09-22,0.0006006270938351601
183,2016-09-23,0.003999621117527084
184,2016-09-26,0.0027440159693162686
185,2016-09-27,0.0004647349547504194
186,2016-09-28,-0.008858116323855657
187,2016-09-29,-0.00036008284091790623
188,2016-09-30,-0.0039519263900325355
189,2016-10-03,8.409554885572515e-05
190,2016-10-04,-0.003104839693542892
191,2016-10-05,-0.011284210172115146
192,2016-10-06,-0.0041031467677610225
193,2016-10-07,-0.0011471509215793502
194,2016-10-10,0.0022233260027301415
195,2016-10-11,0.0002613148339041736
196,2016-10-12,0.0053891948660866745
197,2016-10-13,0.0008802349176513789
198,2016-10-14,-0.000640155741720555
199,2016-10-17,0.0008135736380112753
200,2016-10-18,0.0022940369022783546
201,2016-10-19,-0.0009127317235441304
202,2016-10-20,0.00444228076820186
203,2016-10-21,0.005244627483465587
204,2016-10-24,0.002356207252484293
205,2016-10-25,-0.0002964558697944959
206,2016-10-26,-0.004288515123980589
207,2016-10-27,0.0008788932368622324
208,2016-10-28,0.0009560840010769377
209,2016-10-31,-9.958206914570074e-05
210,2016-11-01,-0.0008727563493897571
211,2016-11-02,0.0019420295609384717
212,2016-11-03,0.00015060028899285555
213,2016-11-04,-0.00010330911280337753
214,2016-11-07,-0.0026665736038120873
215,2016-11-08,0.000748269207050966
216,2016-11-09,-0.02124395500024292
217,2016-11-10,-0.018292907732483564
218,2016-11-11,-0.0009366973660410675
219,2016-11-14,-0.012581677163336098
220,2016-11-15,0.0018402690123865903
221,2016-11-16,0.0089311979345452
222,2016-11-17,-0.0013931508383862522
223,2016-11-18,-0.002094123992827278
224,2016-11-21,-0.0003772729772009479
225,2016-11-22,0.004094217241401143
226,2016-11-23,-0.005347493795832327
227,2016-11-25,0.001234016057483078
228,2016-11-28,0.0033213570411428483
229,2016-11-29,0.003930244113876597
230,2016-11-30,-0.013663907557843559
231,2016-12-01,-0.004274558759257004
232,2016-12-02,0.0034773014841664954
233,2016-12-05,-0.0031048953999127647
234,2016-12-06,-0.0033910239752150337
235,2016-12-07,-0.0022325956377430584
236,2016-12-08,-0.0023774948757335507
237,2016-12-09,0.0015549282235617335
238,2016-12-12,0.005841536332594522
239,2016-12-13,0.00286123999182828
240,2016-12-14,0.0015455723974301225
241,2016-12-15,-0.005936915814884536
242,2016-12-16,0.0057856277397839795
243,2016-12-19,-0.0003447515529535275
244,2016-12-20,-0.0028564142478865696
245,2016-12-21,0.0005163304521979566
246,2016-12-22,0.00016611500935647706
247,2016-12-23,-0.0019082352851699429
248,2016-12-27,-0.0008822395985440129
249,2016-12-28,0.0027537048943603393
250,2016-12-29,0.0032368119559805517
251,2016-12-30,-0.0016856143570884528
252,2017-01-03,-0.0016801708776576687
253,2017-01-04,0.0006898781224272846
254,2017-01-05,0.004682897719659189
255,2017-01-06,-0.006679164297770988
256,2017-01-09,0.0019578289748154636
257,2017-01-10,-0.005056612747474296
258,2017-01-11,-0.002744567031111842
259,2017-01-12,0.002394966386985493
260,2017-01-13,-0.0021386244632633908
261,2017-01-17,0.009227168777377205
262,2017-01-18,0.00017540569899384632
263,2017-01-19,0.00014743125556513238
264,2017-01-20,-0.001904413613168964
265,2017-01-23,0.0025695273905355803
266,2017-01-24,-0.0037438082323195234
267,2017-01-25,-0.007186226441894214
268,2017-01-26,0.0038796136687011974
269,2017-01-27,-0.004755787421819905
270,2017-01-30,0.0027926282352927806
271,2017-01-31,0.006975683900668565
272,2017-02-01,-0.00370137748501946
273,2017-02-02,0.0009868699055515906
274,2017-02-03,-0.004830791662865576
275,2017-02-06,0.001226546617761075
276,2017-02-07,-0.00016486308607192163
277,2017-02-08,0.005556139226616269
278,2017-02-09,-0.001362605469062043
279,2017-02-10,-0.004657875533198398
280,2017-02-13,-0.0080723645460767
281,2017-02-14,8.67291057106423e-05
282,2017-02-15,-0.0012215946626131986
283,2017-02-16,0.002301465753984415
284,2017-02-17,-0.002207778202311983
285,2017-02-21,0.005150690240867379
286,2017-02-22,0.0013356861760910775
287,2017-02-23,0.0011219902762915315
288,2017-02-24,0.006611266323070417
289,2017-02-27,-0.003493607578162158
290,2017-02-28,0.0002502384730368125
291,2017-03-01,-0.008555531303177034
292,2017-03-02,0.007593404312137727
293,2017-03-03,-0.0009902626433172911
294,2017-03-06,-0.0006902457839844196
295,2017-03-07,-0.00033114640774085534
296,2017-03-08,0.00015659947467752417
297,2017-03-09,0.001067172158917927
298,2017-03-10,0.0003993589564959877
299,2017-03-13,-0.0011132404567164953
300,2017-03-14,0.0017708328900036341
301,2017-03-15,0.0026508632214715163
302,2017-03-16,-9.287487655614554e-05
303,2017-03-17,0.0032561716945192385
304,2017-03-20,0.0009997745099266124
305,2017-03-21,0.011733643679966335
306,2017-03-22,0.0013997820551492931
307,2017-03-23,-0.0015570975807022006
308,2017-03-24,0.002693043846442979
309,2017-03-27,0.001988341379797294
310,2017-03-28,-0.004999374164336141
311,2017-03-29,-0.00010360861822200082
312,2017-03-30,-0.003445744905627951
313,2017-03-31,0.0026505972706882906
314,2017-04-03,0.0009598628972981221
315,2017-04-04,-0.0007759913683893158
316,2017-04-05,0.003682875467556708
317,2017-04-06,-0.002446831328819142
318,2017-04-07,0.0018889122195013945
319,2017-04-10,-0.0008501761392609858
320,2017-04-11,0.0008169083411583261
321,2017-04-12,0.006929561903215209
322,2017-04-13,0.0034401009407891816
323,2017-04-17,-0.00395265740176818
324,2017-04-18,0.004684486839797719
325,2017-04-19,0.0021182118966918697
326,2017-04-20,-0.006958244333838482
327,2017-04-21,0.0033063200445636095
328,2017-04-24,-0.00757606214158327
329,2017-04-25,-0.010728963009072764
330,2017-04-26,0.0019583424217405904
331,2017-04-27,0.0046306975963212975
332,2017-04-28,0.0029667827420358102
333,2017-05-01,-0.0013762444061203999
334,2017-05-02,0.002468405771619614
335,2017-05-03,-0.003868444501892804
336,2017-05-04,0.0021358892304258513
337,2017-05-05,0.0010946863951652225
338,2017-05-08,0.0004445119787136383
339,2017-05-09,0.00017904340828119378
340,2017-05-10,0.008764874065183812
341,2017-05-11,0.0031098551825332107
342,2017-05-12,0.003821222872684819
343,2017-05-15,0.0005787924470244058
344,2017-05-16,-0.0029209340139704065
345,2017-05-17,0.0018936650281293054
346,2017-05-18,0.005760112353124533
347,2017-05-19,-0.0009710196048558319
348,2017-05-22,0.004635016620525332
349,2017-05-23,-0.003139638005650482
350,2017-05-24,0.0005813489299814514
351,2017-05-25,0.0028882842673297565
352,2017-05-26,-0.0005119207297050515
353,2017-05-30,0.0035291939118659785
354,2017-05-31,0.005635636482662883
355,2017-06-01,0.0005275559535523322
356,2017-06-02,0.0013099277472556198
357,2017-06-05,0.0030751861548133277
358,2017-06-06,0.00044566496546431995
359,2017-06-07,0.0016669168021287324
360,2017-06-08,-0.004799793656899426
361,2017-06-09,-0.012942932537875852
362,2017-06-12,-0.0037802489876357743
363,2017-06-13,-0.0004758001372110192
364,2017-06-14,0.0018798162835440525
365,2017-06-15,-0.0005396631095799804
366,2017-06-16,-0.003059708725063389
367,2017-06-19,0.001286415849072943
368,2017-06-20,0.004738857289607299
369,2017-06-21,0.010056942428610379
370,2017-06-22,0.005952781229881798
371,2017-06-23,0.00029883278067588875
372,2017-06-26,-0.0011547337525740825
373,2017-06-27,-0.00349159338173179
374,2017-06-28,-0.004202865404980993
375,2017-06-29,-0.00721513445023671
376,2017-06-30,0.003526394897247964
377,2017-07-03,-0.00669201478320119
378,2017-07-05,0.0029746975499314802
379,2017-07-06,-0.00012889542572988577
380,2017-07-07,0.0015997353880723465
381,2017-07-10,-0.00029599616408152926
382,2017-07-11,0.0006220380217398863
383,2017-07-12,0.004291628204293978
384,2017-07-13,-0.0017107089793938863
385,2017-07-14,0.002230501283553828
386,2017-07-17,0.0008668972305658463
387,2017-07-18,0.004247736605592713
388,2017-07-19,0.0012388250873642337
389,2017-07-20,0.007360974441521352
390,2017-07-21,-0.004876052399634346
391,2017-07-24,0.0011939373475514995
392,2017-07-25,-0.009132853383110602
393,2017-07-26,0.0034450528458240446
394,2017-07-27,0.005551152141736561
395,2017-07-28,0.0019024253754093422
396,2017-07-31,0.0005571698662448793
397,2017-08-01,0.0018791447750964659
398,2017-08-02,-0.0006830075742574821
399,2017-08-03,0.0020197620368048396
400,2017-08-04,-0.00321346586439097
401,2017-08-07,-0.0006707071640458988
402,2017-08-08,-0.0005447975235243296
403,2017-08-09,-0.00031841337024714965
404,2017-08-10,-0.00100602618359234
405,2017-08-11,-0.0009312704015060455
406,2017-08-14,0.003546380761197123
407,2017-08-15,-0.0009552271614022114
408,2017-08-16,0.0013982429706081553
409,2017-08-17,0.0007315066288204021
410,2017-08-18,-0.002925563187496523
411,2017-08-21,-0.0004952795096259195
412,2017-08-22,0.0026109619468813053
413,2017-08-23,0.002371705696609147
414,2017-08-24,-0.000563367733349996
415,2017-08-25,-0.0018963436950460908
416,2017-08-28,0.0020359951699334003
417,2017-08-29,-0.0008074100012474897
418,2017-08-30,-0.00034629855081529906
419,2017-08-31,0.0015181873552472934
420,2017-09-01,-0.0022700218986131766
421,2017-09-05,0.005374787800990572
422,2017-09-06,-0.0038604030367595937
423,2017-09-07,0.00428120079572794
424,2017-09-08,-0.0038378781116170002
425,2017-09-11,0.0016748585056305854
426,2017-09-12,-0.005035251931167465
427,2017-09-13,0.00019197272155226162
428,2017-09-14,-0.0038889705881240003
429,2017-09-15,-0.0006311035107593303
430,2017-09-18,-0.0026733386118662763
431,2017-09-19,-0.0008920334682525151
432,2017-09-20,0.0014330022186014504
433,2017-09-21,-0.004255736748007099
434,2017-09-22,-0.0009889423705961966
435,2017-09-25,-0.008851378884748634
436,2017-09-26,-0.00019635784740401136
437,2017-09-27,0.0015733636074341919
438,2017-09-28,0.0005756482619031325
439,2017-09-29,0.0015624441943531762
440,2017-10-02,-0.0009538030922706621
441,2017-10-03,0.00047544232307959993
442,2017-10-04,0.001777475619760843
443,2017-10-05,-0.0010907055711679358
444,2017-10-06,0.006490016998193143
445,2017-10-09,0.0029733761057207297
446,2017-10-10,-8.167165797678987e-05
447,2017-10-11,0.0015218706201392672
448,2017-10-12,0.0007282536955705069
449,2017-10-13,-0.000216964635172416
450,2017-10-16,-0.0001688530075875216
451,2017-10-17,0.006313338668375884
452,2017-10-18,-0.0008371973425699256
453,2017-10-19,0.00013306971489208388
454,2017-10-20,-0.0012853507883520024
455,2017-10-23,-0.002616555015291766
456,2017-10-24,-0.0030035274498197914
457,2017-10-25,0.002105886823838667
458,2017-10-26,-0.002470398926738027
459,2017-10-27,0.006924890740819084
460,2017-10-30,0.0029308066141041133
461,2017-10-31,0.0008315115778732341
462,2017-11-01,-0.003069547121377428
463,2017-11-02,0.0017736716085224504
464,2017-11-03,0.004419513821109933
465,2017-11-06,0.00018308375286136657
466,2017-11-07,0.001944985571576996
467,2017-11-08,0.0013180948832784744
468,2017-11-09,-0.0014562506816954211
469,2017-11-10,0.003213590771285132
470,2017-11-13,-0.0036866057058651965
471,2017-11-14,0.0029376632557385793
472,2017-11-15,-0.0012713061685782068
473,2017-11-16,0.009278449184699505
474,2017-11-17,-0.001413026060830235
475,2017-11-20,0.0017888112014661493
476,2017-11-21,0.0014155032789227688
477,2017-11-22,0.00031160339196775874
478,2017-11-24,0.002466977922881748
479,2017-11-27,0.0010185527687643248
480,2017-11-28,-0.006302568493876309
481,2017-11-29,-0.011337321301369897
482,2017-11-30,-6.205266918367976e-05
483,2017-12-01,-0.0017997322395315167
484,2017-12-04,-0.018483303861926127
485,2017-12-05,0.001722813814069661
486,2017-12-06,0.002708144976700696
487,2017-12-07,0.002237659372307777
488,2017-12-08,0.00044126635974786914
489,2017-12-11,0.0004246621518765384
490,2017-12-12,-0.004402926591469976
491,2017-12-13,-0.002283009504566823
492,2017-12-14,0.0026204776589348515
493,2017-12-15,-0.00034113146548484224
494,2017-12-18,-0.002708913837659553
495,2017-12-19,-0.0017702617365751823
496,2017-12-20,5.6734318070768416e-05
497,2017-12-21,-0.004609652333279947
498,2017-12-22,-0.0005130811841582551
499,2017-12-26,0.003024657909161785
500,2017-12-27,0.0002731984578274143
501,2017-12-28,0.0012446665102891804
502,2017-12-29,-0.0007677455507786733
503,2018-01-02,0.0004846656554379921
504,2018-01-03,0.0090232888846607
505,2018-01-04,0.001598019340155219
506,2018-01-05,0.003903825036312104
507,2018-01-08,-0.0010121657757675533
508,2018-01-09,1.707758842320892e-05
509,2018-01-10,-0.0024876744320939826
510,2018-01-11,-0.00014587020810228734
511,2018-01-12,0.004892915703852977
512,2018-01-16,-0.002198572609649692
513,2018-01-17,0.0032220710223522103
514,2018-01-18,0.004099658348632232
515,2018-01-19,-0.002465257105184176
516,2018-01-22,0.00032664030200865507
517,2018-01-23,0.0023619703585006785
518,2018-01-24,-0.003077542747637653
519,2018-01-25,0.005451018467448164
520,2018-01-26,0.008338934557397235
521,2018-01-29,-0.004139235333193374
522,2018-01-30,-0.003157723103866093
523,2018-01-31,0.0037151733662734642
524,2018-02-01,-0.002291589703872103
525,2018-02-02,-0.001283469735025201
526,2018-02-05,0.002137143621444307
527,2018-02-06,-1.4289616505002226e-05
528,2018-02-07,0.0011869754930822363
529,2018-02-08,-0.0013821857768812548
530,2018-02-09,0.005444974948776771
531,2018-02-12,-0.0027903273024443564
532,2018-02-13,-0.0015785014785810415
533,2018-02-14,7.332797540169494e-05
534,2018-02-15,0.004541171819942065
535,2018-02-16,0.0020941673055649905
536,2018-02-20,0.003787562454610076
537,2018-02-21,-0.003792134864490749
538,2018-02-22,0.000610043569552768
539,2018-02-23,0.001795047891166191
540,2018-02-26,-0.002187250146712346
541,2018-02-27,0.0006386978858416304
542,2018-02-28,0.003232326472636728
543,2018-03-01,0.003796649241115762
544,2018-03-02,0.004657416325237926
545,2018-03-05,-0.003685643396249469
546,2018-03-06,-0.001969698250320682
547,2018-03-07,0.0036378243201100145
548,2018-03-08,-0.002076318687504254
549,2018-03-09,-0.004819454627180833
550,2018-03-12,0.002090415480879899
551,2018-03-13,0.001071429374390575
552,2018-03-14,0.00934138487543959
553,2018-03-15,-0.0012950866917342215
554,2018-03-16,0.00018197815031675824
555,2018-03-19,-0.002647639167885615
556,2018-03-20,0.004847779462593697
557,2018-03-21,-0.0024983238767025536
558,2018-03-22,-0.0017045387830855229
559,2018-03-23,0.00017122439485252132
560,2018-03-26,0.006301317920462646
561,2018-03-27,-0.010308213437244968
562,2018-03-28,-0.005914170283127825
563,2018-03-29,0.004215403577857098
564,2018-04-02,-0.0013967983881979153
565,2018-04-03,-3.6958458145718e-05
566,2018-04-04,0.004443686713739181
567,2018-04-05,-0.00377673356993274
568,2018-04-06,-0.0032861616869297432
569,2018-04-09,0.0014293578546858833
570,2018-04-10,0.0037378164329008134
571,2018-04-11,-0.0016627985692752043
572,2018-04-12,-0.0023618906202410015
573,2018-04-13,0.00028014634008485817
574,2018-04-16,-0.0031287641372467517
575,2018-04-17,0.006768072982972231
576,2018-04-18,0.000757695973155105
577,2018-04-19,-8.431792018130093e-05
578,2018-04-20,0.0018407295040401175
579,2018-04-23,0.0022312050889833064
580,2018-04-24,0.0018673574529559046
581,2018-04-25,-0.0040071259459579685
582,2018-04-26,0.00998569321951653
583,2018-04-27,-0.0032503435502440844
584,2018-04-30,0.0009187440091892805
585,2018-05-01,0.004744369917421641
586,2018-05-02,-0.000792161044115445
587,2018-05-03,0.0026850155564853767
588,2018-05-04,0.000169057918101961
589,2018-05-07,0.0030830510621416996
590,2018-05-08,2.230365074706994e-05
591,2018-05-09,-0.0013851307027769877
592,2018-05-10,0.0015259460853052163
593,2018-05-11,0.003954305182775066
594,2018-05-14,0.0005613475655892762
595,2018-05-15,0.0003197294047344243
596,2018-05-16,-0.0007404247828925277
597,2018-05-17,-0.0009252186482061886
598,2018-05-18,0.0022519844587032697
599,2018-05-21,-0.0005961582409544737
600,2018-05-22,-0.0008145615316251867
601,2018-05-23,-0.0012767011512391483
602,2018-05-24,0.004759001265650698
603,2018-05-25,0.0004722963431241289
604,2018-05-29,0.004569066345378793
605,2018-05-30,-0.0015096479024353593
606,2018-05-31,0.006653564124774232
607,2018-06-01,0.0019433430604119221
608,2018-06-04,0.0026289000898549256
609,2018-06-05,0.002573187815752691
610,2018-06-06,-0.00023253819211507907
611,2018-06-07,-0.005255179340827693
612,2018-06-08,-0.001512558904919145
613,2018-06-11,-0.0015662886702866264
614,2018-06-12,0.0033203781680048988
615,2018-06-13,0.0009138467388347597
616,2018-06-14,0.004500112293191291
617,2018-06-15,-0.0008946579929021282
618,2018-06-18,0.0046394045603928265
619,2018-06-19,0.0008819061746266326
620,2018-06-20,0.0014229629877481969
621,2018-06-21,0.000587203942850108
622,2018-06-22,-0.0025378365161183
623,2018-06-25,-0.002588549027620155
624,2018-06-26,0.003983220686428918
625,2018-06-27,-0.0024655650266060605
626,2018-06-28,0.0011450638474990536
627,2018-06-29,0.006372653874726672
628,2018-07-02,0.0007314301066914069
629,2018-07-03,-0.00014901134840947846
630,2018-07-05,0.001053157772441713
631,2018-07-06,0.0017433452150542126
632,2018-07-09,-0.005498062631552154
633,2018-07-10,0.0004057515250477249
634,2018-07-11,0.004856279829377851
635,2018-07-12,0.0066893773797459775
636,2018-07-13,0.0002028317268899459
637,2018-07-16,-0.0014744731443130199
638,2018-07-17,-2.120702087955793e-06
639,2018-07-18,-0.0006080516633412982
640,2018-07-19,-0.001063575068096967
641,2018-07-20,-0.003891904099259556
642,2018-07-23,-0.0031645166007663954
643,2018-07-24,0.0041596508337161334
644,2018-07-25,0.002064614135065735
645,2018-07-26,-0.0016664394059327154
646,2018-07-27,-0.011922116832753875
647,2018-07-30,-0.007556406870629435
648,2018-07-31,-7.411872677710613e-05
649,2018-08-01,0.0077525513211422325
650,2018-08-02,0.0005843817654227271
651,2018-08-03,-0.0011191925301395956
652,2018-08-06,0.0007296456935923321
653,2018-08-07,0.0015103819230348038
654,2018-08-08,0.005209115509109528
655,2018-08-09,0.0033371678434217095
656,2018-08-10,0.002776070092595981
657,2018-08-13,0.0020872394201929324
658,2018-08-14,0.00045879561921273243
659,2018-08-15,-0.004679417256601133
660,2018-08-16,-0.003157345945781911
661,2018-08-17,-0.004365170141436192
662,2018-08-20,0.000993281368856114
663,2018-08-21,0.0013269089813265841
664,2018-08-22,0.002812809838370514
665,2018-08-23,0.0032081857554407097
666,2018-08-24,0.009071504115947936
667,2018-08-27,-0.004809922340558611
668,2018-08-28,0.0032507541763135707
669,2018-08-29,0.005432075325664984
670,2018-08-30,0.0002772788230279658
671,2018-08-31,0.00031982127530261195
672,2018-09-04,-0.0024998127403257587
673,2018-09-05,-0.009545283286828085
674,2018-09-06,0.002086697964388691
675,2018-09-07,0.0003525519547042389
676,2018-09-10,0.001922934941166027
677,2018-09-11,0.004906251719257942
678,2018-09-12,-0.004094944568483857
679,2018-09-13,0.005647084414418499
680,2018-09-14,-0.0006597016065034158
681,2018-09-17,-0.004111352289487085
682,2018-09-18,-0.00014472709489147303
683,2018-09-19,-0.007213206434624012
684,2018-09-20,-0.0006617892315745888
685,2018-09-21,-0.001345570646259113
686,2018-09-24,0.00288995978244282
687,2018-09-25,0.002507398785211928
688,2018-09-26,0.0012503888940925173
689,2018-09-27,0.0008684322522973714
690,2018-09-28,0.0027538187725560936
691,2018-10-01,0.0003688213599002928
692,2018-10-02,-0.004517175709117482
693,2018-10-03,-0.001567833558882191
694,2018-10-04,-0.010485354146765087
695,2018-10-05,-0.0020003625641491374
696,2018-10-08,-0.007762677655246788
697,2018-10-09,0.0042121313345633935
698,2018-10-10,-0.013396075858923249
699,2018-10-11,0.0015955100188415044
700,2018-10-12,0.014474944770655099
701,2018-10-15,-0.010333120856090332
702,2018-10-16,0.0143329262362866
703,2018-10-17,-0.005702572918880416
704,2018-10-18,-0.005735455075255384
705,2018-10-19,-0.003410105620315119
706,2018-10-22,0.007475870650655771
707,2018-10-23,0.004468857060618657
708,2018-10-24,-0.014961097806757558
709,2018-10-25,0.009643188207046068
710,2018-10-26,0.00017854912173797762
711,2018-10-29,-0.008827542556527908
712,2018-10-30,0.006594504570674858
713,2018-10-31,0.00916544706534565
714,2018-11-01,0.005844600805442224
715,2018-11-02,-0.004880554243253405
716,2018-11-05,-0.00011758566708142099
717,2018-11-06,-0.002854291282055249
718,2018-11-07,0.010109682204032987
719,2018-11-08,0.003098267905394714
720,2018-11-09,0.001310197842707789
721,2018-11-12,0.0007715518939138729
722,2018-11-13,0.0017649309124648464
723,2018-11-14,0.0028460593630576406
724,2018-11-15,0.0013090164999845885
725,2018-11-16,-0.008929282111231526
726,2018-11-19,-0.014333233287633737
727,2018-11-20,0.004512535604382927
728,2018-11-21,0.0038228805431372186
729,2018-11-23,0.00194021784425269
730,2018-11-26,0.0060402337730334306
731,2018-11-27,0.00044852060015200247
732,2018-11-28,0.005192158534162557
733,2018-11-29,-0.002338473579979045
